median_home_value,population,families,households,pct_female,pct_12_24_yrs,pct_25_64_yrs,pct_65_plus,pct_single_adult,number_of_homes,vacancy_rate,pct_5plus_rooms,avg_rent,county_id
42000,291,90,146,0.556701,0.0618557,0.4501718,0.3780069,0.3630137,223,0.3452915,0.7713004,363,19180
28100,1070,288,423,0.5551402,0.2046729,0.4551402,0.1794393,0.3049645,461,0.0824295,0.7353579,260,19181
86600,198,41,81,0.5505051,0.1868687,0.5050505,0.1767677,0.4320988,97,0.1649485,0.6494845,494,19183
34900,2223,568,801,0.5218174,0.1619433,0.4939271,0.1704903,0.2596754,869,0.0782509,0.7249712,251,19184
49400,18549,5263,7568,0.5275756,0.1663162,0.5081676,0.1681492,0.2653277,7902,0.0422678,0.7015945,367,19185
33800,1377,447,613,0.5381264,0.1554103,0.5432099,0.2033406,0.2577488,649,0.05547,0.6640986,241,19186
93700,6565,1657,2242,0.4997715,0.2117289,0.5380046,0.0289414,0.1842105,2395,0.0638831,0.7402923,672,19187
52100,2938,825,1099,0.5306331,0.1681416,0.4986385,0.1735875,0.2292994,1184,0.0717905,0.8158784,357,19188
55600,372,119,163,0.4946237,0.1102151,0.5403226,0.2096774,0.2576687,190,0.1421053,0.7263158,427,19190
41700,3193,912,1305,0.529596,0.1919825,0.5183213,0.135296,0.2781609,1419,0.0803383,0.6377731,292,19191
65100,3182,812,1352,0.5581395,0.1492772,0.4236329,0.2976116,0.3579882,1477,0.084631,0.6723087,359,19192
39600,8038,2228,3346,0.5576014,0.1659617,0.4930331,0.2029112,0.3078302,3528,0.0515873,0.6794218,296,19193
27600,674,179,296,0.5385757,0.1320475,0.4510386,0.272997,0.3851351,339,0.1268437,0.6489676,219,19194
24400,195,54,75,0.5435897,0.1846154,0.5282051,0.1179487,0.2266667,84,0.1071429,0.6904762,275,19195
33900,1602,469,608,0.5181024,0.1828964,0.5480649,0.10799,0.1990132,674,0.0979228,0.7418398,266,19196
23900,2435,680,803,0.5112936,0.2184805,0.5092402,0.0821355,0.1469489,860,0.0662791,0.7302326,256,19197
14999,329,88,117,0.5227964,0.1914894,0.4893617,0.1489362,0.2393162,153,0.2352941,0.7320261,129,19198
18500,686,187,265,0.5145773,0.1997085,0.4883382,0.1690962,0.2641509,291,0.0893471,0.6804124,278,19199
23500,1643,450,623,0.5471698,0.1734632,0.4491783,0.2166768,0.2632424,713,0.1262272,0.7601683,216,19200
33600,741,211,342,0.5357625,0.1889339,0.4709852,0.2091768,0.3274854,398,0.1407035,0.7361809,291,19201
14999,89,24,34,0.5393258,0.1797753,0.3820225,0.2247191,0.2941176,45,0.2444444,0.8666667,144,19202
30500,381,114,142,0.5433071,0.183727,0.5354331,0.1391076,0.1901408,152,0.0657895,0.7763158,294,19203
41000,2774,792,1107,0.5209084,0.1712329,0.5219899,0.1690699,0.2737127,1180,0.0618644,0.720339,333,19204
32000,1443,413,551,0.5218295,0.2106722,0.4809425,0.1607762,0.2268603,601,0.0831947,0.7687188,261,19205
47100,735,188,357,0.5972789,0.1428571,0.4108844,0.3265306,0.442577,420,0.15,0.65,280,19206
21800,414,121,162,0.5,0.178744,0.5048309,0.1545894,0.2283951,191,0.1518325,0.7382199,260,19207
28800,1244,358,518,0.5345659,0.1889068,0.5024116,0.1680064,0.2915058,562,0.0782918,0.7330961,276,19208
36100,18296,4913,7848,0.562418,0.160035,0.4729996,0.2190096,0.3512997,8917,0.1198834,0.6935068,317,19209
20200,415,98,138,0.539759,0.1156627,0.4650602,0.2506024,0.2608696,146,0.0547945,0.869863,270,19210
24300,1850,526,716,0.5394595,0.1859459,0.4740541,0.1691892,0.2472067,814,0.1203931,0.8144963,233,19211
41000,1421,427,617,0.5432794,0.1505982,0.4919071,0.2273047,0.2917342,688,0.1031977,0.7601744,278,19212
44300,912,253,348,0.5383772,0.191886,0.5109649,0.1195175,0.25,366,0.0491803,0.8032787,234,19213
48400,2694,806,1070,0.518931,0.1395694,0.5230141,0.1937639,0.2242991,1137,0.058927,0.8645558,393,19214
35300,696,203,279,0.5431034,0.1925287,0.4468391,0.1264368,0.2616487,301,0.0730897,0.6013289,194,19215
24000,168,48,75,0.547619,0.2380952,0.4345238,0.202381,0.3466667,83,0.0963855,0.6746988,235,19216
50100,2924,869,1012,0.497948,0.1850205,0.5677155,0.0810534,0.1245059,1064,0.0488722,0.8787594,332,19217
27300,12756,3482,5237,0.5565224,0.1589056,0.4669959,0.2244434,0.3139202,6007,0.1281838,0.7584485,287,19218
52000,1137,345,402,0.5013193,0.1926121,0.5620053,0.0914688,0.1318408,414,0.0289855,0.8888889,313,19219
65500,1013,260,431,0.5153011,0.1618954,0.5231984,0.1727542,0.3155452,469,0.0810235,0.7014925,396,19220
34000,2144,583,752,0.5093284,0.235541,0.5125933,0.088153,0.2034574,816,0.0784314,0.7365196,323,19221
14999,394,104,154,0.5380711,0.2208122,0.5,0.1192893,0.2987013,209,0.2631579,0.5358852,180,19222
14999,620,171,241,0.5548387,0.1935484,0.4677419,0.2096774,0.2697095,299,0.1939799,0.812709,229,19223
50400,73,20,29,0.5068493,0.1780822,0.4657534,0.1780822,0.2758621,34,0.1470588,0.8823529,200,19224
59500,6739,1989,2667,0.5223327,0.1446802,0.5287135,0.1614483,0.2369704,2773,0.0382257,0.8373603,388,19225
43300,3836,1096,1506,0.5138165,0.1767466,0.5422315,0.0912409,0.2363878,1589,0.0522341,0.6998112,273,19226
28300,132,37,58,0.5681818,0.1818182,0.4621212,0.2272727,0.3103448,65,0.1076923,0.7076923,246,19227
37400,5909,1299,2142,0.5347775,0.3157895,0.3848367,0.1939414,0.3622782,2457,0.1282051,0.6756207,272,19228
26200,969,272,367,0.5087719,0.1919505,0.5098039,0.1351909,0.2452316,415,0.1156627,0.6963855,207,19229
14999,290,84,112,0.5517241,0.1517241,0.5206897,0.1689655,0.2142857,145,0.2275862,0.8068966,175,19230
25000,171,52,71,0.56140350000000006,0.2397661,0.4736842,0.1695906,0.2535211,82,0.1341463,0.8536585,204,19231
14999,1177,307,491,0.559898,0.1648258,0.4265081,0.2642311,0.3482688,566,0.1325088,0.7438163,146,19232
39400,192,54,76,0.5208333,0.1875,0.5104167,0.1302083,0.2631579,100,0.24,0.85,315,19233
20700,1458,409,541,0.5150892,0.1872428,0.5164609,0.1371742,0.2162662,598,0.0953177,0.7006689,263,19234
28900,1213,346,479,0.5416323,0.1887881,0.4929926,0.1640561,0.2693111,518,0.0752896,0.6718147,225,19235
28300,1916,546,853,0.558977,0.1858038,0.4791232,0.2218163,0.3470106,919,0.0718172,0.6006529,274,19236
40300,1110,312,519,0.5612613,0.1720721,0.5018018,0.2027027,0.3853565,562,0.0765125,0.5213523,307,19237
43400,57287,15231,25306,0.5454815,0.1542758,0.5154573,0.183759,0.3571485,28111,0.099783,0.6636904,355,19238
60900,3122,761,1281,0.5384369,0.1611147,0.4535554,0.2434337,0.3575332,1397,0.0830351,0.6363636,362,19239
61000,3992,1131,1489,0.5087675,0.1898798,0.5538577,0.0879259,0.197448,1623,0.0825632,0.7837338,461,19240
34100,1896,555,780,0.5290084,0.1882911,0.5015823,0.1824895,0.2769231,912,0.1447368,0.6776316,292,19241
22600,2905,785,1195,0.5407917,0.1566265,0.4753873,0.2123924,0.3121339,1341,0.108874,0.6510067,230,19242
30700,592,173,256,0.5658784,0.1537162,0.4493243,0.214527,0.3085938,305,0.1606557,0.6360656,195,19243
51300,622,181,224,0.5016077,0.1832797,0.5643087,0.0996785,0.1830357,234,0.042735,0.9316239,345,19244
31900,1203,345,510,0.5461347,0.1712386,0.4638404,0.2211139,0.3,583,0.1252144,0.7650086,278,19245
22100,1876,543,697,0.5170576,0.1993603,0.5234542,0.1375267,0.1979914,753,0.0743692,0.7410359,236,19246
31000,2100,628,805,0.5185714,0.2028571,0.5209524,0.1457143,0.2024845,861,0.0650407,0.6782811,296,19247
23000,549,159,217,0.5428051,0.2185792,0.4881603,0.1420765,0.2488479,243,0.1069959,0.7901235,229,19248
31400,2919,832,1092,0.5234669,0.2052073,0.4998287,0.1325797,0.2225275,1178,0.0730051,0.7444822,267,19249
31300,1955,590,770,0.5181586,0.1774936,0.5150895,0.1575448,0.2168831,841,0.0844233,0.7717004,268,19250
54700,10878,3191,4211,0.5131458,0.1764111,0.5663725,0.0844824,0.2153883,4465,0.0568869,0.7458007,362,19251
42000,2907,861,1039,0.5177159,0.1926385,0.5235638,0.1090471,0.1588065,1087,0.0441582,0.7736891,318,19252
43300,1714,518,707,0.5367561,0.1697783,0.5385064,0.1481914,0.2475248,772,0.0841969,0.753886,261,19253
43600,595,150,283,0.5798319,0.1512605,0.5159664,0.1915966,0.434629,303,0.0660066,0.5577558,245,19254
24600,799,223,339,0.5394243,0.1589487,0.4881101,0.1877347,0.3185841,417,0.1870504,0.822542,258,19255
14999,403,111,146,0.5334988,0.1935484,0.471464,0.1563275,0.2123288,176,0.1704545,0.6931818,170,19256
22700,705,196,256,0.5262411,0.2198582,0.4723404,0.1148936,0.21875,313,0.1821086,0.6645367,239,19257
17100,1018,277,374,0.4960707,0.1856582,0.4842829,0.1640472,0.2406417,408,0.0833333,0.6813725,227,19258
42000,8697,2450,3931,0.5393814,0.1578705,0.5284581,0.1884558,0.3434241,4239,0.0726586,0.6867186,388,19259
21000,278,82,119,0.4964029,0.176259,0.471223,0.2266187,0.302521,147,0.1904762,0.6938776,188,19260
40000,892,259,345,0.5325112,0.1995516,0.4955157,0.17713,0.226087,389,0.1131105,0.7455013,279,19261
44600,1256,375,484,0.5278662,0.1751592,0.5151274,0.1568471,0.214876,521,0.0710173,0.7907869,280,19262
28500,900,253,381,0.55,0.1622222,0.4833333,0.18,0.3175853,452,0.1570796,0.6482301,212,19263
16700,261,74,102,0.5363985,0.210728,0.4942529,0.1532567,0.245098,109,0.0642202,0.8623853,180,19264
36800,7420,1872,2998,0.543531,0.209973,0.4514825,0.2110512,0.3442295,3293,0.089584,0.7191011,284,19265
44000,1047,307,417,0.5281757,0.1814709,0.5434575,0.1413563,0.2398082,457,0.0875274,0.7636761,304,19266
16900,453,123,165,0.5143488,0.1766004,0.4326711,0.218543,0.2242424,172,0.0406977,0.8139535,172,19267
28000,1058,303,395,0.5189036,0.1918715,0.489603,0.1729679,0.2177215,438,0.0981735,0.7534247,233,19268
40600,1743,485,736,0.5404475,0.1726908,0.4899598,0.2042456,0.3179348,829,0.1121834,0.5765983,309,19269
29100,20210,5230,8677,0.5516576,0.2057397,0.4454725,0.2240475,0.3405555,9958,0.1286403,0.6660976,281,19270
20500,191,54,79,0.5183246,0.2041885,0.4764398,0.1989529,0.2911392,108,0.2685185,0.787037,183,19271
22100,414,111,171,0.5748792,0.173913,0.4323671,0.2463768,0.3391813,190,0.1,0.7157895,245,19272
32800,2182,583,837,0.5352887,0.172319,0.4816682,0.208066,0.2807646,915,0.0852459,0.8710383,305,19273
22000,324,96,131,0.5277778,0.1975309,0.441358,0.2098765,0.2519084,143,0.0839161,0.7692308,248,19274
16600,352,102,135,0.4971591,0.2386364,0.4857955,0.1619318,0.237037,145,0.0689655,0.7586207,121,19275
29400,3339,954,1341,0.5354897,0.1581312,0.5127284,0.1847859,0.2751678,1489,0.0993956,0.7535259,244,19276
45700,1288,373,495,0.5186335,0.1708075,0.5240683,0.1312112,0.220202,536,0.0764925,0.7779851,274,19277
24500,852,244,337,0.5504695,0.1971831,0.4424883,0.1760563,0.2670623,391,0.1381074,0.6624041,238,19278
46400,914,226,363,0.5678337,0.1291028,0.4343545,0.2910284,0.3471074,412,0.118932,0.6504854,257,19279
19100,146,45,60,0.5410959,0.1643836,0.5273973,0.1643836,0.2333333,73,0.1780822,0.7808219,213,19280
14999,1355,370,504,0.5468635,0.1512915,0.4413284,0.2892989,0.2559524,609,0.1724138,0.6995074,224,19281
28900,946,280,402,0.5433404,0.154334,0.4936575,0.2114165,0.2885572,468,0.1410256,0.775641,232,19282
28900,691,195,284,0.5238784,0.2083936,0.447178,0.1837916,0.306338,357,0.2044818,0.6134454,224,19283
42900,456,120,188,0.5263158,0.1820175,0.5416667,0.1030702,0.3244681,217,0.1336406,0.6543779,234,19284
14999,1784,518,622,0.4977578,0.2376682,0.5156951,0.0767937,0.1559486,666,0.0660661,0.6666667,190,19285
41700,906,241,333,0.5618102,0.1821192,0.4801325,0.2384106,0.2702703,365,0.0876712,0.8,254,19286
48200,1612,483,685,0.5397022,0.1408189,0.5210918,0.2059553,0.2846715,726,0.0564738,0.8374656,325,19287
29600,1923,342,601,0.5210608,0.399896,0.3229329,0.17524699999999999,0.312812,705,0.1475177,0.6397163,258,19288
18300,5524,1486,2225,0.5427227,0.166727,0.4496741,0.2255612,0.3137079,2576,0.1362578,0.7356366,196,19289
24800,671,185,285,0.5305514,0.1460507,0.4307004,0.2295082,0.3333333,318,0.1037736,0.7861635,247,19290
19400,694,202,273,0.5634006,0.2017291,0.4466859,0.2175793,0.2527473,320,0.146875,0.775,182,19291
34700,798,225,361,0.5438596,0.1967419,0.5225564,0.1591479,0.3296399,415,0.1301205,0.4843373,267,19292
20000,265,75,105,0.5471698,0.1735849,0.509434,0.1735849,0.2666667,116,0.0948276,0.8189655,196,19293
36100,1030,299,440,0.5718447,0.184466,0.4893204,0.1796117,0.3068182,476,0.0756303,0.7226891,233,19294
17400,334,90,130,0.5,0.2185629,0.4700599,0.1766467,0.2846154,152,0.1447368,0.7697368,202,19295
31300,128,34,58,0.546875,0.1875,0.484375,0.1875,0.3448276,70,0.1714286,0.6714286,180,19296
72900,308,85,146,0.5357143,0.1071429,0.5422078,0.2142857,0.369863,170,0.1411765,0.8647059,422,19297
31500,1839,519,735,0.5405111,0.1685699,0.4839587,0.2093529,0.2761905,825,0.1090909,0.7284848,194,19298
16800,487,134,180,0.4845996,0.1909651,0.5338809,0.110883,0.2444444,216,0.1666667,0.6342593,229,19299
15200,2332,663,768,0.4931389,0.2439966,0.4892796,0.093482,0.1328125,840,0.0857143,0.697619,224,19300
40300,227,56,85,0.5506608,0.215859,0.5022026,0.1189427,0.2588235,93,0.0860215,0.827957,384,19301
23200,549,150,217,0.5154827,0.2021858,0.4863388,0.1384335,0.2949309,245,0.1142857,0.6,231,19302
20200,303,87,112,0.5082508,0.1815182,0.5082508,0.1452145,0.2142857,133,0.1578947,0.8120301,188,19303
22400,3433,921,1531,0.5709292,0.1561317,0.4445092,0.2575007,0.3794905,1774,0.1369786,0.7153326,232,19304
34900,3056,863,1073,0.5337042,0.1940445,0.4986911,0.1557592,0.17800560000000001,1143,0.0612423,0.7401575,264,19305
18200,386,106,172,0.5466321,0.1398964,0.4481865,0.2564767,0.3546512,202,0.1485149,0.6980198,227,19306
33400,54844,13819,23419,0.5464043,0.2203705,0.4555102,0.1988367,0.3557795,26674,0.1220289,0.6591812,296,19307
43700,4461,1317,1713,0.5240977,0.1750729,0.5207353,0.1255324,0.2113252,1831,0.0644457,0.7804478,343,19308
26100,211,60,85,0.507109,0.1611374,0.4976303,0.1374408,0.2941176,93,0.0860215,0.827957,197,19309
14999,551,157,219,0.5353902,0.1778584,0.491833,0.2014519,0.283105,262,0.1641221,0.740458,192,19310
61800,1360,400,538,0.5147059,0.1639706,0.5610294,0.1257353,0.2304833,584,0.0787671,0.7928082,356,19311
33800,439,130,201,0.5626424,0.1708428,0.476082,0.2209567,0.2985075,213,0.056338,0.5633803,238,19312
16000,542,151,190,0.501845,0.2287823,0.4225092,0.1383764,0.1789474,213,0.1079812,0.7464789,185,19313
30600,3748,1088,1627,0.54669160000000006,0.1723586,0.5077375,0.184365,0.3153042,1772,0.0818284,0.6732506,258,19314
33000,5870,1502,2404,0.5374787,0.2287905,0.4400341,0.1971039,0.3381864,2627,0.0848877,0.7000381,266,19315
14999,627,168,257,0.5773525,0.2025518,0.3716108,0.2567783,0.3268482,302,0.1490066,0.7516556,191,19316
14999,550,135,209,0.5490909,0.1636364,0.4054545,0.2472727,0.3301435,258,0.1899225,0.8527132,141,19317
41700,3243,888,1282,0.5460993,0.1732963,0.4739439,0.1967314,0.2862715,1371,0.0649161,0.7031364,269,19318
17100,145,41,60,0.5310345,0.2344828,0.4344828,0.2206897,0.2833333,72,0.1666667,0.6666667,99,19319
17300,420,118,160,0.5285714,0.2142857,0.4761905,0.1666667,0.2625,185,0.1351351,0.6972973,181,19320
55400,3598,1013,1610,0.5447471,0.1473041,0.5144525,0.2187326,0.342236,1757,0.0836653,0.7131474,319,19321
14999,198,49,71,0.510101,0.2424242,0.4343434,0.1313131,0.2957746,89,0.2022472,0.8426966,175,19322
19300,413,116,160,0.4842615,0.1767554,0.4818402,0.1694915,0.24375,173,0.0751445,0.7572254,238,19323
50300,1579,484,561,0.5167828,0.1741609,0.590247,0.0759975,0.1301248,582,0.036082500000000003,0.8762887,320,19324
25100,1014,285,364,0.5414201,0.1666667,0.504931,0.142998,0.1978022,402,0.0945274,0.7512438,258,19325
25700,1543,449,572,0.5210629,0.1743357,0.514582,0.1458198,0.2062937,632,0.0949367,0.7658228,265,19326
30800,1595,486,653,0.5285266,0.1648903,0.5297806,0.1611285,0.2465544,709,0.0789845,0.7461213,287,19327
25700,2130,619,894,0.5431925,0.1596244,0.4938967,0.2140845,0.287472,976,0.0840164,0.7213115,218,19328
46100,3051,890,1236,0.5313012,0.1963291,0.5204851,0.1514258,0.263754,1342,0.0789866,0.7459016,286,19329
27100,1126,324,403,0.5239787,0.2149201,0.5062167,0.1358792,0.1861042,429,0.0606061,0.7972028,246,19330
41700,914,272,366,0.5492341,0.1958425,0.5043764,0.1597374,0.2404372,390,0.0615385,0.7589744,286,19331
21900,2184,637,916,0.5499084,0.1858974,0.4652015,0.2289377,0.2925764,1072,0.1455224,0.7882463,210,19332
31000,1148,296,517,0.5705575,0.1472125,0.4416376,0.2761324,0.3965184,576,0.1024306,0.6927083,252,19333
38600,1879,540,758,0.5582757,0.1633848,0.5087813,0.1953167,0.262533,845,0.1029586,0.6414201,314,19334
41500,14073,3636,6040,0.5372699,0.1684786,0.4878846,0.1891565,0.3504967,6670,0.0944528,0.6344828,373,19335
24100,1053,314,440,0.5375119,0.1623932,0.5156695,0.1937322,0.2568182,506,0.1304348,0.701581,204,19336
31400,737,204,285,0.5264586,0.2048847,0.4735414,0.1641791,0.2526316,334,0.1467066,0.6856287,236,19337
32700,619,170,293,0.546042,0.1922456,0.5347334,0.1292407,0.4163823,337,0.1305638,0.4896142,244,19338
14999,366,102,145,0.5218579,0.2076503,0.4699454,0.1857923,0.2827586,193,0.2487047,0.7202073,225,19339
17200,325,91,137,0.5569231,0.2246154,0.4338462,0.2430769,0.3284672,161,0.1490683,0.7267081,206,19340
35400,922,266,361,0.5422993,0.1832972,0.4869848,0.1453362,0.2437673,394,0.0837563,0.7664975,213,19341
27600,685,180,265,0.5343066,0.2058394,0.4846715,0.1445255,0.2830189,290,0.0862069,0.7655172,223,19342
34500,2242,647,959,0.5477252,0.1784121,0.4982159,0.1815343,0.3044838,1065,0.0995305,0.6450704,257,19343
43800,1698,482,562,0.5076561,0.1843345,0.5441696,0.0547703,0.1281139,583,0.0360206,0.8850772,363,19344
67900,265,87,118,0.5207547,0.1169811,0.5698113,0.2226415,0.2542373,122,0.0327869,0.9590164,375,19345
38800,2449,358,815,0.4507962,0.4650878,0.2984892,0.1706819,0.4687117,969,0.1589267,0.5211558,285,19346
21300,140,39,44,0.55,0.1714286,0.4928571,0.0642857,0.0909091,54,0.1851852,0.7592593,225,19347
36000,2148,622,948,0.5400372,0.1648045,0.5200186,0.1703911,0.3122363,1021,0.0714985,0.6728697,232,19348
51900,25879,4342,9588,0.503497,0.4663627,0.334557,0.1149194,0.3480392,10422,0.080023,0.6042026,423,19349
27900,10753,2873,4258,0.5089742,0.1673021,0.515856,0.1838557,0.2989667,4618,0.0779558,0.6784322,238,19350
21900,3377,924,1223,0.5211726,0.2063962,0.4998519,0.1264436,0.2183156,1376,0.1111919,0.6598837,249,19351
19400,1573,439,633,0.5626192,0.1856325,0.4545455,0.1710108,0.2906793,765,0.172549,0.6745098,178,19352
23800,2006,597,857,0.5408774,0.1799601,0.4785643,0.2063809,0.2975496,1063,0.1937912,0.7158984,224,19353
15300,378,106,135,0.505291,0.1613757,0.505291,0.1216931,0.2074074,147,0.0816327,0.8435374,182,19354
21600,1363,353,574,0.5392517,0.192223,0.4666178,0.214967,0.3675958,631,0.0903328,0.5911252,213,19355
18200,1724,484,691,0.5243619,0.1844548,0.4959397,0.162413,0.2749638,774,0.1072351,0.6666667,213,19356
35000,1632,479,638,0.5257353,0.1770833,0.5153186,0.1329657,0.2366771,698,0.0859599,0.765043,225,19357
37900,6851,2009,2881,0.5299956,0.1699022,0.520216,0.1774923,0.2717806,3065,0.0600326,0.7367047,318,19358
14999,656,161,239,0.5762195,0.1935976,0.410061,0.2195122,0.3054393,313,0.2364217,0.7923323,147,19359
102200,849,250,270,0.4640754,0.1731449,0.5665489,0.0506478,0.062963,293,0.0784983,0.996587,750,19360
32600,1819,543,801,0.5431556,0.1396372,0.5052226,0.2182518,0.3021223,868,0.0771889,0.7246544,282,19361
30300,6812,1944,2869,0.5391955,0.1625073,0.4998532,0.1992073,0.3001046,3157,0.0912258,0.7557808,276,19362
16400,165,47,59,0.5636364,0.2484848,0.5151515,0.0848485,0.1525424,70,0.1571429,0.6857143,181,19363
33700,1791,536,706,0.5600223,0.1903964,0.520938,0.1072027,0.2294618,801,0.1186017,0.6367041,237,19364
17500,183,43,76,0.5737705,0.2185792,0.4535519,0.1857923,0.4078947,91,0.1648352,0.5274725,213,19365
30900,33862,9412,14463,0.5431457,0.164314,0.4940641,0.198866,0.314665,16341,0.1149256,0.6901046,299,19366
26000,1453,423,631,0.5285616,0.1569167,0.4982794,0.1968341,0.3090333,719,0.1223922,0.798331,201,19367
21800,538,146,213,0.5334572,0.204461,0.4405204,0.1821561,0.286385,258,0.1744186,0.744186,204,19368
21800,167,47,73,0.5568862,0.1736527,0.4550898,0.257485,0.3424658,84,0.1309524,0.7619048,170,19369
14999,1282,365,541,0.5546022,0.1583463,0.4609984,0.2168487,0.2994455,615,0.1203252,0.7463415,203,19370
39900,2360,641,980,0.5512712,0.1610169,0.4631356,0.2411017,0.3173469,1079,0.0917516,0.6700649,246,19371
30700,3132,725,1208,0.5533206,0.2710728,0.4173052,0.1794381,0.3675497,1342,0.099851,0.6564829,239,19372
55600,6535,1938,2762,0.5267024,0.158531,0.565723,0.1337414,0.2715424,2927,0.0563717,0.7540143,405,19373
19400,1094,289,449,0.5301645,0.1654479,0.4835466,0.178245,0.3273942,508,0.1161417,0.738189,190,19374
59600,2695,838,1006,0.5269017,0.1692022,0.5558442,0.0990724,0.1550696,1065,0.0553991,0.8084507,307,19375
22600,701,205,259,0.5378031,0.2296719,0.4550642,0.1697575,0.2046332,284,0.0880282,0.8133803,150,19376
23800,1085,314,407,0.5133641,0.1843318,0.518894,0.1345622,0.2211302,447,0.0894855,0.738255,264,19377
43000,1124,339,417,0.5346975,0.2206406,0.5311388,0.1005338,0.1654676,445,0.0629213,0.8606742,281,19378
37200,4996,1447,2166,0.5538431,0.1705364,0.4969976,0.1821457,0.3167128,2440,0.1122951,0.6737705,237,19379
19500,1905,520,677,0.5170604,0.2120735,0.4755906,0.1511811,0.211226,755,0.1033113,0.7350993,208,19380
43300,640,188,248,0.5296875,0.1640625,0.50625,0.15625,0.2258065,283,0.1236749,0.745583,247,19381
31300,7043,1919,3214,0.5581428,0.1558995,0.4733778,0.2534431,0.3761668,3630,0.1146006,0.6446281,271,19382
33900,1322,402,515,0.5287443,0.188351,0.5310136,0.1391831,0.1961165,560,0.0803571,0.7803571,308,19383
14999,109,31,43,0.5045872,0.1559633,0.440367,0.2293578,0.255814,54,0.2037037,0.9444444,125,19384
14999,559,152,195,0.5402504,0.1824687,0.4579606,0.1413238,0.1846154,222,0.1216216,0.7207207,194,19385
22300,1681,461,718,0.5580012,0.1493159,0.4693635,0.2367638,0.3398329,807,0.110285,0.6703841,197,19386
39500,4189,1242,1662,0.5440439,0.1568393,0.5015517,0.1838148,0.2436823,1776,0.0641892,0.8012387,303,19387
22900,760,218,268,0.4907895,0.2368421,0.4644737,0.1013158,0.1716418,299,0.1036789,0.6187291,268,19388
36500,482,135,184,0.5207469,0.1991701,0.4875519,0.1410788,0.2336957,195,0.0564103,0.8307692,256,19389
15100,271,71,106,0.5239852,0.1845018,0.4797048,0.1660517,0.3018868,120,0.1166667,0.8,275,19390
14999,221,63,90,0.5429864,0.2036199,0.4751131,0.1628959,0.2666667,112,0.1964286,0.6607143,140,19391
14999,2808,782,1122,0.5470085,0.1524217,0.4786325,0.2150997,0.2896613,1267,0.1144436,0.7726914,218,19392
22500,779,224,348,0.5391528,0.1758665,0.4929397,0.2130937,0.3304598,396,0.1212121,0.7651515,244,19393
35900,3023,870,1244,0.5511082,0.1607674,0.4859411,0.212041,0.2821543,1317,0.055429,0.7479119,289,19394
28600,1064,305,423,0.5441729,0.1926692,0.4642857,0.2152256,0.2695035,461,0.0824295,0.7483731,210,19395
41200,1966,486,850,0.5681587,0.206002,0.4216684,0.2293998,0.4,927,0.0830636,0.6418554,233,19396
27400,1754,475,691,0.541049,0.1693273,0.4800456,0.2212087,0.2850941,786,0.1208651,0.7824427,254,19397
16900,648,183,254,0.5200617,0.1697531,0.4969136,0.1759259,0.2637795,295,0.1389831,0.7491525,174,19398
26700,1104,318,436,0.5407609,0.192029,0.4873188,0.1748188,0.2614679,472,0.0762712,0.75,215,19399
44900,11194,3366,4853,0.5422548,0.1398964,0.5086654,0.2206539,0.2825057,5189,0.0647524,0.7777992,332,19400
40700,2148,637,954,0.5479516,0.1685289,0.4809125,0.2174115,0.3144654,1026,0.0701754,0.7387914,244,19401
20200,2063,451,735,0.5176927,0.2966554,0.3877848,0.1769268,0.352381,851,0.1363102,0.6756757,231,19402
25900,196,58,74,0.5357143,0.2193878,0.505102,0.1428571,0.2162162,89,0.1685393,0.741573,250,19403
75700,1287,178,350,0.5773116,0.4972805,0.3045843,0.1048951,0.3485714,397,0.1183879,0.6801008,399,19404
36900,2543,735,1045,0.5320488,0.1718443,0.4805348,0.2060558,0.2755981,1162,0.1006885,0.7366609,226,19405
25000,1797,499,725,0.5498052,0.164719,0.4858097,0.1886477,0.297931,841,0.137931,0.8026159,223,19406
14999,205,61,90,0.497561,0.1707317,0.4926829,0.195122,0.3222222,112,0.1964286,0.6875,142,19407
25700,1182,342,489,0.5626058,0.2047377,0.4686971,0.1835871,0.2781186,547,0.1060329,0.6361974,251,19408
47500,13645,3966,6126,0.5431294,0.1471601,0.5280322,0.1850495,0.3237023,6640,0.0774096,0.7174699,346,19409
21700,2279,633,1005,0.5480474,0.1741992,0.4466871,0.2154454,0.3572139,1162,0.1351119,0.6910499,232,19410
29200,1706,476,609,0.5310668,0.1705744,0.5181712,0.1424385,0.2019704,662,0.0800604,0.7416918,255,19411
45500,1251,325,617,0.5131894,0.1998401,0.5139888,0.1758593,0.4084279,685,0.0992701,0.579562,349,19412
28800,1996,564,783,0.5420842,0.1713427,0.492986,0.1853707,0.2503193,844,0.0722749,0.7061611,261,19413
46900,2906,823,1228,0.5512732,0.1751549,0.5068823,0.1503785,0.3151466,1295,0.0517375,0.7003861,274,19414
31000,939,257,411,0.5633653,0.1842386,0.4802982,0.2034079,0.3309002,474,0.1329114,0.664557,229,19415
29800,1004,285,382,0.5358566,0.2131474,0.4741036,0.1324701,0.2460733,417,0.0839329,0.6978417,266,19416
64000,8436,2529,3127,0.518018,0.1484116,0.5483642,0.113798,0.1714103,3315,0.0567119,0.8135747,395,19417
24200,1713,466,653,0.5271454,0.1967309,0.4903678,0.1360187,0.2603369,747,0.1258367,0.6947791,196,19418
